,street_policy,avenue_policy,num_streets,num_avenues,street_block_length,street_crosswalk_length,avenue_block_length,avenue_crosswalk_length,green_time,red_time,traffic_light_grid_random_seed,walker_speed,walker_starting_corner
1221,251.8166666667592,251.8166666667592,5,6,500,30,500,30,55,50,86,60,sw
1222,184.03333333337193,289.0333333333991,5,6,500,30,500,30,50,55,88,60,sw
1223,251.05000000009193,251.05000000009193,5,6,500,30,500,30,55,50,3,60,sw
1224,173.46666666669685,173.46666666669685,5,6,500,30,500,30,50,55,91,60,sw
1225,229.46666666674142,229.46666666674142,5,6,500,30,500,30,55,50,43,60,sw
1226,229.7333333334083,229.7333333334083,5,6,500,30,500,30,50,55,21,60,sw
1227,238.58333333341534,238.58333333341534,5,6,500,30,500,30,55,50,15,60,sw
1228,196.1833333333816,196.1833333333816,5,6,500,30,500,30,50,55,82,60,sw
1229,210.53333333339302,210.53333333339302,5,6,500,30,500,30,55,50,84,60,sw
1230,174.15000000003073,175.23333333336493,5,6,500,30,500,50,10,15,14,60,sw
1231,174.15000000003073,174.15000000003073,5,6,500,30,500,50,15,10,56,60,sw
1232,174.15000000003073,174.5166666666977,5,6,500,30,500,50,10,15,86,60,sw
1233,185.31666666670628,185.31666666670628,5,6,500,30,500,50,15,10,88,60,sw
1234,187.16666666670775,178.11666666670055,5,6,500,30,500,50,10,15,3,60,sw
1235,174.5833333333644,174.5833333333644,5,6,500,30,500,50,15,10,91,60,sw
1236,185.60000000003984,174.15000000003073,5,6,500,30,500,50,10,15,43,60,sw
1237,195.86666666671468,195.86666666671468,5,6,500,30,500,50,15,10,21,60,sw
1238,185.8833333333734,192.81666666671225,5,6,500,30,500,50,10,15,15,60,sw
1239,174.15000000003073,194.83333333338052,5,6,500,30,500,50,15,10,82,60,sw
1240,175.0166666666981,175.0166666666981,5,6,500,30,500,50,25,30,84,60,sw
1241,223.40000000006992,223.40000000006992,5,6,500,30,500,50,30,25,14,60,sw
1242,183.8833333333718,183.8833333333718,5,6,500,30,500,50,25,30,56,60,sw
1243,197.15000000004903,197.15000000004903,5,6,500,30,500,50,30,25,86,60,sw
1244,186.03333333337352,186.03333333337352,5,6,500,30,500,50,25,30,88,60,sw
1245,196.73333333338203,196.73333333338203,5,6,500,30,500,50,30,25,3,60,sw
1246,174.15000000003073,174.15000000003073,5,6,500,30,500,50,25,30,91,60,sw
1247,185.43333333337304,189.5333333333763,5,6,500,30,500,50,30,25,43,60,sw
1248,180.95000000003614,186.01666666670684,5,6,500,30,500,50,25,30,21,60,sw
1249,190.21666666671018,190.21666666671018,5,6,500,30,500,50,30,25,15,60,sw
1250,197.13333333338235,197.13333333338235,5,6,500,30,500,50,50,55,82,60,sw
1251,193.1166666667125,211.16666666672685,5,6,500,30,500,50,55,50,84,60,sw
1252,175.9166666666988,175.9166666666988,5,6,500,30,500,50,50,55,14,60,sw
1253,180.30000000003562,180.30000000003562,5,6,500,30,500,50,55,50,56,60,sw
1254,247.45000000008906,247.45000000008906,5,6,500,30,500,50,50,55,86,60,sw
1255,295.3000000000601,295.3000000000601,5,6,500,30,500,50,55,50,88,60,sw
1256,246.68333333342179,246.68333333342179,5,6,500,30,500,50,50,55,3,60,sw
1257,174.15000000003073,174.15000000003073,5,6,500,30,500,50,55,50,91,60,sw
1258,225.2500000000714,225.10000000007128,5,6,500,30,500,50,50,55,43,60,sw
1259,236.6333333334138,236.6333333334138,5,6,500,30,500,50,55,50,21,60,sw
1260,265.2333333334208,258.4500000000936,5,6,500,30,800,10,10,15,15,60,sw
1261,256.9333333334283,281.9333333334056,5,6,500,30,800,10,15,10,82,60,sw
1262,256.8000000000951,256.8000000000951,5,6,500,30,800,10,10,15,84,60,sw
1263,263.93333333342196,265.3000000000874,5,6,500,30,800,10,15,10,14,60,sw
1264,258.13333333342723,260.8000000000915,5,6,500,30,800,10,10,15,56,60,sw
1265,256.8000000000951,259.66666666675917,5,6,500,30,800,10,15,10,86,60,sw
1266,268.9000000000841,264.0166666667552,5,6,500,30,800,10,10,15,88,60,sw
1267,259.483333333426,284.48333333340327,5,6,500,30,800,10,15,10,3,60,sw
1268,256.8000000000951,260.66666666675826,5,6,500,30,800,10,10,15,91,60,sw
1269,279.33333333340795,279.33333333340795,5,6,500,30,800,10,15,10,43,60,sw
1270,256.8000000000951,256.8000000000951,5,6,500,30,800,10,25,30,21,60,sw
1271,256.8000000000951,261.60000000009074,5,6,500,30,800,10,30,25,15,60,sw
1272,256.8000000000951,297.38333333339153,5,6,500,30,800,10,25,30,82,60,sw
1273,256.8000000000951,256.8000000000951,5,6,500,30,800,10,30,25,84,60,sw
1274,265.2500000000874,290.8000000000642,5,6,500,30,800,10,25,30,14,60,sw
1275,264.4666666667548,264.4666666667548,5,6,500,30,800,10,30,25,56,60,sw
1276,256.8000000000951,256.8000000000951,5,6,500,30,800,10,25,30,86,60,sw
1277,281.4166666667394,281.4166666667394,5,6,500,30,800,10,30,25,88,60,sw
1278,258.26666666676044,258.26666666676044,5,6,500,30,800,10,25,30,3,60,sw
1279,257.81666666676085,257.81666666676085,5,6,500,30,800,10,30,25,91,60,sw
1280,338.80000000002053,338.80000000002053,5,6,500,30,800,10,50,55,43,60,sw
1281,262.73333333342305,262.73333333342305,5,6,500,30,800,10,55,50,21,60,sw
1282,290.5833333333977,290.5833333333977,5,6,500,30,800,10,50,55,15,60,sw
1283,268.1500000000848,268.1500000000848,5,6,500,30,800,10,55,50,82,60,sw
1284,297.7666666667245,297.7666666667245,5,6,500,30,800,10,50,55,84,60,sw
1285,303.31666666671947,303.31666666671947,5,6,500,30,800,10,55,50,14,60,sw
1286,256.8000000000951,256.8000000000951,5,6,500,30,800,10,50,55,56,60,sw
1287,366.14999999999566,366.14999999999566,5,6,500,30,800,10,55,50,86,60,sw
1288,256.8000000000951,307.7000000000488,5,6,500,30,800,10,50,55,88,60,sw
1289,260.3833333334252,260.3833333334252,5,6,500,30,800,10,55,50,3,60,sw
1290,262.8166666667563,262.8166666667563,5,6,500,30,800,30,10,15,91,60,sw
1291,262.8166666667563,279.9666666667407,5,6,500,30,800,30,15,10,43,60,sw
1292,262.8166666667563,262.8166666667563,5,6,500,30,800,30,10,15,21,60,sw
1293,262.8166666667563,289.71666666673184,5,6,500,30,800,30,15,10,15,60,sw
1294,262.8166666667563,262.8166666667563,5,6,500,30,800,30,10,15,82,60,sw
1295,262.8166666667563,275.4666666667448,5,6,500,30,800,30,15,10,84,60,sw
1296,262.8166666667563,262.8166666667563,5,6,500,30,800,30,10,15,14,60,sw
1297,266.41666666675303,281.53333333340595,5,6,500,30,800,30,15,10,56,60,sw
1298,269.76666666675,262.8166666667563,5,6,500,30,800,30,10,15,86,60,sw
1299,269.6500000000834,294.6500000000607,5,6,500,30,800,30,15,10,88,60,sw
1300,262.8166666667563,262.8166666667563,5,6,500,30,800,30,25,30,3,60,sw
1301,278.46666666674207,278.46666666674207,5,6,500,30,800,30,30,25,91,60,sw
1302,262.8166666667563,262.8166666667563,5,6,500,30,800,30,25,30,43,60,sw
1303,305.28333333338435,305.28333333338435,5,6,500,30,800,30,30,25,21,60,sw
1304,262.8166666667563,262.8166666667563,5,6,500,30,800,30,25,30,15,60,sw
1305,262.8166666667563,303.01666666671974,5,6,500,30,800,30,30,25,82,60,sw
1306,272.7166666667473,272.7166666667473,5,6,500,30,800,30,25,30,84,60,sw
1307,270.88333333341564,325.8833333333656,5,6,500,30,800,30,30,25,14,60,sw
1308,277.0166666667434,262.8166666667563,5,6,500,30,800,30,25,30,56,60,sw
1309,262.8166666667563,262.8166666667563,5,6,500,30,800,30,30,25,86,60,sw
1310,296.06666666672606,308.96666666671433,5,6,500,30,800,30,50,55,88,60,sw
1311,262.8166666667563,262.8166666667563,5,6,500,30,800,30,55,50,3,60,sw
1312,268.2166666667514,268.2166666667514,5,6,500,30,800,30,50,55,91,60,sw
1313,344.43333333334874,344.43333333334874,5,6,500,30,800,30,55,50,43,60,sw
1314,262.8166666667563,262.8166666667563,5,6,500,30,800,30,50,55,21,60,sw
1315,296.8500000000587,353.5500000000071,5,6,500,30,800,30,55,50,15,60,sw
1316,264.41666666675485,264.41666666675485,5,6,500,30,800,30,50,55,82,60,sw
1317,298.0833333333909,298.0833333333909,5,6,500,30,800,30,55,50,84,60,sw
1318,274.7166666667455,299.58333333338953,5,6,500,30,800,30,50,55,14,60,sw
1319,351.00000000000944,351.00000000000944,5,6,500,30,800,30,55,50,56,60,sw
1320,270.100000000083,269.1500000000839,5,6,500,30,800,50,10,15,86,60,sw
1321,269.1500000000839,295.31666666672675,5,6,500,30,800,50,15,10,88,60,sw
1322,269.1500000000839,280.78333333340663,5,6,500,30,800,50,10,15,3,60,sw
1323,269.1500000000839,285.4333333334024,5,6,500,30,800,50,15,10,91,60,sw
1324,269.1500000000839,275.6333333334113,5,6,500,30,800,50,10,15,43,60,sw
1325,280.8666666667399,280.8666666667399,5,6,500,30,800,50,15,10,21,60,sw
1326,290.88333333339745,277.81666666674266,5,6,500,30,800,50,10,15,15,60,sw
1327,284.5333333334032,284.5333333334032,5,6,500,30,800,50,15,10,82,60,sw
1328,281.91666666673893,281.91666666673893,5,6,500,30,800,50,10,15,84,60,sw
1329,269.1500000000839,269.1500000000839,5,6,500,30,800,50,15,10,14,60,sw
1330,277.3500000000764,303.8833333333856,5,6,500,30,800,50,25,30,56,60,sw
1331,269.1500000000839,269.1500000000839,5,6,500,30,800,50,30,25,86,60,sw
1332,269.1500000000839,277.71666666674275,5,6,500,30,800,50,25,30,88,60,sw
1333,269.1500000000839,269.1500000000839,5,6,500,30,800,50,30,25,3,60,sw
1334,276.96666666674344,276.96666666674344,5,6,500,30,800,50,25,30,91,60,sw
1335,311.1000000000457,311.1000000000457,5,6,500,30,800,50,30,25,43,60,sw
1336,269.1500000000839,269.1500000000839,5,6,500,30,800,50,25,30,21,60,sw
1337,269.1500000000839,310.2166666667132,5,6,500,30,800,50,30,25,15,60,sw
1338,269.1500000000839,298.68333333339035,5,6,500,30,800,50,25,30,82,60,sw
1339,295.51666666672656,295.51666666672656,5,6,500,30,800,50,30,25,84,60,sw
1340,300.91666666672165,301.46666666672115,5,6,500,30,800,50,50,55,14,60,sw
1341,351.6666666666755,351.6666666666755,5,6,500,30,800,50,55,50,56,60,sw
1342,362.449999999999,362.449999999999,5,6,500,30,800,50,50,55,86,60,sw
1343,301.7333333333876,315.3000000000419,5,6,500,30,800,50,55,50,88,60,sw
1344,269.1500000000839,269.1500000000839,5,6,500,30,800,50,50,55,3,60,sw
1345,274.55000000007897,274.55000000007897,5,6,500,30,800,50,55,50,91,60,sw
1346,340.10000000001935,340.10000000001935,5,6,500,30,800,50,50,55,43,60,sw
1347,269.1500000000839,269.1500000000839,5,6,500,30,800,50,55,50,21,60,sw
1348,269.1500000000839,349.2166666666777,5,6,500,30,800,50,50,55,15,60,sw
1349,270.7500000000824,270.7500000000824,5,6,500,30,800,50,55,50,82,60,sw
1350,201.8333333333861,174.15000000003073,5,6,500,50,200,10,10,15,84,60,sw
1351,180.2333333333689,180.2333333333689,5,6,500,50,200,10,15,10,14,60,sw
1352,178.78333333336775,178.78333333336775,5,6,500,50,200,10,10,15,56,60,sw
1353,179.51666666670167,179.51666666670167,5,6,500,50,200,10,15,10,86,60,sw
1354,189.55000000004298,180.3166666667023,5,6,500,50,200,10,10,15,88,60,sw
1355,183.11666666670453,183.11666666670453,5,6,500,50,200,10,15,10,3,60,sw
1356,198.35000000005,174.15000000003073,5,6,500,50,200,10,10,15,91,60,sw
1357,174.2500000000308,195.63333333338116,5,6,500,50,200,10,15,10,43,60,sw
1358,198.6000000000502,174.15000000003073,5,6,500,50,200,10,10,15,21,60,sw
1359,174.15000000003073,197.81666666671623,5,6,500,50,200,10,15,10,15,60,sw
1360,193.58333333337953,199.98333333338462,5,6,500,50,200,10,25,30,82,60,sw
1361,180.01666666670206,180.01666666670206,5,6,500,50,200,10,30,25,84,60,sw
1362,174.15000000003073,218.40000000006594,5,6,500,50,200,10,25,30,14,60,sw
1363,188.8833333333758,188.8833333333758,5,6,500,50,200,10,30,25,56,60,sw
1364,192.15000000004505,192.15000000004505,5,6,500,50,200,10,25,30,86,60,sw
1365,186.03333333337352,174.15000000003073,5,6,500,50,200,10,30,25,88,60,sw
1366,191.73333333337806,191.73333333337806,5,6,500,50,200,10,25,30,3,60,sw
1367,174.15000000003073,206.9666666667235,5,6,500,50,200,10,30,25,91,60,sw
1368,180.43333333336906,180.43333333336906,5,6,500,50,200,10,25,30,43,60,sw
1369,191.01666666671082,191.01666666671082,5,6,500,50,200,10,30,25,21,60,sw
1370,182.33333333337058,182.33333333337058,5,6,500,50,200,10,50,55,15,60,sw
1371,197.13333333338235,197.13333333338235,5,6,500,50,200,10,55,50,82,60,sw
1372,229.1500000000745,229.1500000000745,5,6,500,50,200,10,50,55,84,60,sw
1373,180.91666666670278,180.91666666670278,5,6,500,50,200,10,55,50,14,60,sw
1374,175.30000000003164,175.30000000003164,5,6,500,50,200,10,50,55,56,60,sw
1375,252.45000000009304,252.45000000009304,5,6,500,50,200,10,55,50,86,60,sw
1376,185.3000000000396,290.30000000006464,5,6,500,50,200,10,50,55,88,60,sw
1377,251.68333333342576,251.68333333342576,5,6,500,50,200,10,55,50,3,60,sw
1378,174.15000000003073,174.15000000003073,5,6,500,50,200,10,50,55,91,60,sw
1379,230.10000000007526,230.10000000007526,5,6,500,50,200,10,55,50,43,60,sw
1380,198.6000000000502,174.15000000003073,5,6,500,50,200,30,10,15,21,60,sw
1381,174.15000000003073,197.81666666671623,5,6,500,50,200,30,15,10,15,60,sw
1382,174.15000000003073,174.15000000003073,5,6,500,50,200,30,10,15,82,60,sw
1383,174.15000000003073,191.13333333337758,5,6,500,50,200,30,15,10,84,60,sw
1384,174.15000000003073,175.23333333336493,5,6,500,50,200,30,10,15,14,60,sw
1385,174.15000000003073,174.15000000003073,5,6,500,50,200,30,15,10,56,60,sw
1386,174.15000000003073,174.5166666666977,5,6,500,50,200,30,10,15,86,60,sw
1387,185.31666666670628,185.31666666670628,5,6,500,50,200,30,15,10,88,60,sw
1388,187.16666666670775,178.11666666670055,5,6,500,50,200,30,10,15,3,60,sw
1389,174.5833333333644,174.5833333333644,5,6,500,50,200,30,15,10,91,60,sw
1390,180.43333333336906,180.43333333336906,5,6,500,50,200,30,25,30,43,60,sw
1391,191.01666666671082,191.01666666671082,5,6,500,50,200,30,30,25,21,60,sw
1392,177.9833333333671,185.2166666667062,5,6,500,50,200,30,25,30,15,60,sw
1393,204.9833333333886,204.9833333333886,5,6,500,50,200,30,30,25,82,60,sw
1394,175.0166666666981,175.0166666666981,5,6,500,50,200,30,25,30,84,60,sw
1395,223.40000000006992,223.40000000006992,5,6,500,50,200,30,30,25,14,60,sw
1396,183.8833333333718,183.8833333333718,5,6,500,50,200,30,25,30,56,60,sw
1397,197.15000000004903,197.15000000004903,5,6,500,50,200,30,30,25,86,60,sw
1398,186.03333333337352,186.03333333337352,5,6,500,50,200,30,25,30,88,60,sw
1399,196.73333333338203,196.73333333338203,5,6,500,50,200,30,30,25,3,60,sw
1400,174.15000000003073,174.15000000003073,5,6,500,50,200,30,50,55,91,60,sw
1401,230.10000000007526,230.10000000007526,5,6,500,50,200,30,55,50,43,60,sw
1402,231.6333333334098,231.6333333334098,5,6,500,50,200,30,50,55,21,60,sw
1403,239.21666666674918,239.21666666674918,5,6,500,50,200,30,55,50,15,60,sw
1404,197.13333333338235,197.13333333338235,5,6,500,50,200,30,50,55,82,60,sw
1405,193.1166666667125,211.16666666672685,5,6,500,50,200,30,55,50,84,60,sw
1406,175.9166666666988,175.9166666666988,5,6,500,50,200,30,50,55,14,60,sw
1407,180.30000000003562,180.30000000003562,5,6,500,50,200,30,55,50,56,60,sw
1408,247.45000000008906,247.45000000008906,5,6,500,50,200,30,50,55,86,60,sw
1409,295.3000000000601,295.3000000000601,5,6,500,50,200,30,55,50,88,60,sw
1410,187.16666666670775,178.11666666670055,5,6,500,50,200,50,10,15,3,60,sw
1411,174.5833333333644,174.5833333333644,5,6,500,50,200,50,15,10,91,60,sw
1412,185.60000000003984,174.15000000003073,5,6,500,50,200,50,10,15,43,60,sw
1413,195.86666666671468,195.86666666671468,5,6,500,50,200,50,15,10,21,60,sw
1414,185.8833333333734,192.81666666671225,5,6,500,50,200,50,10,15,15,60,sw
1415,174.15000000003073,194.83333333338052,5,6,500,50,200,50,15,10,82,60,sw
1416,201.8333333333861,174.15000000003073,5,6,500,50,200,50,10,15,84,60,sw
1417,180.2333333333689,180.2333333333689,5,6,500,50,200,50,15,10,14,60,sw
1418,178.78333333336775,178.78333333336775,5,6,500,50,200,50,10,15,56,60,sw
1419,179.51666666670167,179.51666666670167,5,6,500,50,200,50,15,10,86,60,sw
1420,186.03333333337352,186.03333333337352,5,6,500,50,200,50,25,30,88,60,sw
1421,196.73333333338203,196.73333333338203,5,6,500,50,200,50,30,25,3,60,sw
1422,174.15000000003073,174.15000000003073,5,6,500,50,200,50,25,30,91,60,sw
1423,185.43333333337304,189.5333333333763,5,6,500,50,200,50,30,25,43,60,sw
1424,180.95000000003614,186.01666666670684,5,6,500,50,200,50,25,30,21,60,sw
1425,190.21666666671018,190.21666666671018,5,6,500,50,200,50,30,25,15,60,sw
1426,193.58333333337953,199.98333333338462,5,6,500,50,200,50,25,30,82,60,sw
1427,180.01666666670206,180.01666666670206,5,6,500,50,200,50,30,25,84,60,sw
1428,174.15000000003073,218.40000000006594,5,6,500,50,200,50,25,30,14,60,sw
1429,188.8833333333758,188.8833333333758,5,6,500,50,200,50,30,25,56,60,sw
1430,247.45000000008906,247.45000000008906,5,6,500,50,200,50,50,55,86,60,sw
1431,295.3000000000601,295.3000000000601,5,6,500,50,200,50,55,50,88,60,sw
1432,246.68333333342179,246.68333333342179,5,6,500,50,200,50,50,55,3,60,sw
1433,174.15000000003073,174.15000000003073,5,6,500,50,200,50,55,50,91,60,sw
1434,225.2500000000714,225.10000000007128,5,6,500,50,200,50,50,55,43,60,sw
1435,236.6333333334138,236.6333333334138,5,6,500,50,200,50,55,50,21,60,sw
1436,182.33333333337058,182.33333333337058,5,6,500,50,200,50,50,55,15,60,sw
1437,197.13333333338235,197.13333333338235,5,6,500,50,200,50,55,50,82,60,sw
1438,229.1500000000745,229.1500000000745,5,6,500,50,200,50,50,55,84,60,sw
1439,180.91666666670278,180.91666666670278,5,6,500,50,200,50,55,50,14,60,sw
1440,178.78333333336775,178.78333333336775,5,6,500,50,500,10,10,15,56,60,sw
1441,179.51666666670167,179.51666666670167,5,6,500,50,500,10,15,10,86,60,sw
1442,189.55000000004298,180.3166666667023,5,6,500,50,500,10,10,15,88,60,sw
1443,183.11666666670453,183.11666666670453,5,6,500,50,500,10,15,10,3,60,sw
1444,198.35000000005,174.15000000003073,5,6,500,50,500,10,10,15,91,60,sw
1445,174.2500000000308,195.63333333338116,5,6,500,50,500,10,15,10,43,60,sw
1446,198.6000000000502,174.15000000003073,5,6,500,50,500,10,10,15,21,60,sw
1447,174.15000000003073,197.81666666671623,5,6,500,50,500,10,15,10,15,60,sw
1448,174.15000000003073,174.15000000003073,5,6,500,50,500,10,10,15,82,60,sw
1449,174.15000000003073,191.13333333337758,5,6,500,50,500,10,15,10,84,60,sw
1450,174.15000000003073,218.40000000006594,5,6,500,50,500,10,25,30,14,60,sw
1451,188.8833333333758,188.8833333333758,5,6,500,50,500,10,30,25,56,60,sw
1452,192.15000000004505,192.15000000004505,5,6,500,50,500,10,25,30,86,60,sw
1453,186.03333333337352,174.15000000003073,5,6,500,50,500,10,30,25,88,60,sw
1454,191.73333333337806,191.73333333337806,5,6,500,50,500,10,25,30,3,60,sw
1455,174.15000000003073,206.9666666667235,5,6,500,50,500,10,30,25,91,60,sw
1456,180.43333333336906,180.43333333336906,5,6,500,50,500,10,25,30,43,60,sw
1457,191.01666666671082,191.01666666671082,5,6,500,50,500,10,30,25,21,60,sw
1458,177.9833333333671,185.2166666667062,5,6,500,50,500,10,25,30,15,60,sw
1459,204.9833333333886,204.9833333333886,5,6,500,50,500,10,30,25,82,60,sw
1460,229.1500000000745,229.1500000000745,5,6,500,50,500,10,50,55,84,60,sw
1461,180.91666666670278,180.91666666670278,5,6,500,50,500,10,55,50,14,60,sw
1462,175.30000000003164,175.30000000003164,5,6,500,50,500,10,50,55,56,60,sw
1463,252.45000000009304,252.45000000009304,5,6,500,50,500,10,55,50,86,60,sw
1464,185.3000000000396,290.30000000006464,5,6,500,50,500,10,50,55,88,60,sw
1465,251.68333333342576,251.68333333342576,5,6,500,50,500,10,55,50,3,60,sw
1466,174.15000000003073,174.15000000003073,5,6,500,50,500,10,50,55,91,60,sw
1467,230.10000000007526,230.10000000007526,5,6,500,50,500,10,55,50,43,60,sw
1468,231.6333333334098,231.6333333334098,5,6,500,50,500,10,50,55,21,60,sw
1469,239.21666666674918,239.21666666674918,5,6,500,50,500,10,55,50,15,60,sw
1470,174.15000000003073,174.15000000003073,5,6,500,50,500,30,10,15,82,60,sw
1471,174.15000000003073,191.13333333337758,5,6,500,50,500,30,15,10,84,60,sw
1472,174.15000000003073,175.23333333336493,5,6,500,50,500,30,10,15,14,60,sw
1473,174.15000000003073,174.15000000003073,5,6,500,50,500,30,15,10,56,60,sw
1474,174.15000000003073,174.5166666666977,5,6,500,50,500,30,10,15,86,60,sw
1475,185.31666666670628,185.31666666670628,5,6,500,50,500,30,15,10,88,60,sw
1476,187.16666666670775,178.11666666670055,5,6,500,50,500,30,10,15,3,60,sw
1477,174.5833333333644,174.5833333333644,5,6,500,50,500,30,15,10,91,60,sw
1478,185.60000000003984,174.15000000003073,5,6,500,50,500,30,10,15,43,60,sw
1479,195.86666666671468,195.86666666671468,5,6,500,50,500,30,15,10,21,60,sw
1480,177.9833333333671,185.2166666667062,5,6,500,50,500,30,25,30,15,60,sw
1481,204.9833333333886,204.9833333333886,5,6,500,50,500,30,30,25,82,60,sw
1482,175.0166666666981,175.0166666666981,5,6,500,50,500,30,25,30,84,60,sw
1483,223.40000000006992,223.40000000006992,5,6,500,50,500,30,30,25,14,60,sw
1484,183.8833333333718,183.8833333333718,5,6,500,50,500,30,25,30,56,60,sw
1485,197.15000000004903,197.15000000004903,5,6,500,50,500,30,30,25,86,60,sw
1486,186.03333333337352,186.03333333337352,5,6,500,50,500,30,25,30,88,60,sw
1487,196.73333333338203,196.73333333338203,5,6,500,50,500,30,30,25,3,60,sw
1488,174.15000000003073,174.15000000003073,5,6,500,50,500,30,25,30,91,60,sw
1489,185.43333333337304,189.5333333333763,5,6,500,50,500,30,30,25,43,60,sw
1490,231.6333333334098,231.6333333334098,5,6,500,50,500,30,50,55,21,60,sw
1491,239.21666666674918,239.21666666674918,5,6,500,50,500,30,55,50,15,60,sw
1492,197.13333333338235,197.13333333338235,5,6,500,50,500,30,50,55,82,60,sw
1493,193.1166666667125,211.16666666672685,5,6,500,50,500,30,55,50,84,60,sw
1494,175.9166666666988,175.9166666666988,5,6,500,50,500,30,50,55,14,60,sw
1495,180.30000000003562,180.30000000003562,5,6,500,50,500,30,55,50,56,60,sw
1496,247.45000000008906,247.45000000008906,5,6,500,50,500,30,50,55,86,60,sw
1497,295.3000000000601,295.3000000000601,5,6,500,50,500,30,55,50,88,60,sw
1498,246.68333333342179,246.68333333342179,5,6,500,50,500,30,50,55,3,60,sw
1499,174.15000000003073,174.15000000003073,5,6,500,50,500,30,55,50,91,60,sw
1500,185.60000000003984,174.15000000003073,5,6,500,50,500,50,10,15,43,60,sw
1501,195.86666666671468,195.86666666671468,5,6,500,50,500,50,15,10,21,60,sw
1502,185.8833333333734,192.81666666671225,5,6,500,50,500,50,10,15,15,60,sw
1503,174.15000000003073,194.83333333338052,5,6,500,50,500,50,15,10,82,60,sw
1504,201.8333333333861,174.15000000003073,5,6,500,50,500,50,10,15,84,60,sw
1505,180.2333333333689,180.2333333333689,5,6,500,50,500,50,15,10,14,60,sw
1506,178.78333333336775,178.78333333336775,5,6,500,50,500,50,10,15,56,60,sw
1507,179.51666666670167,179.51666666670167,5,6,500,50,500,50,15,10,86,60,sw
1508,189.55000000004298,180.3166666667023,5,6,500,50,500,50,10,15,88,60,sw
1509,183.11666666670453,183.11666666670453,5,6,500,50,500,50,15,10,3,60,sw
1510,174.15000000003073,174.15000000003073,5,6,500,50,500,50,25,30,91,60,sw
1511,185.43333333337304,189.5333333333763,5,6,500,50,500,50,30,25,43,60,sw
1512,180.95000000003614,186.01666666670684,5,6,500,50,500,50,25,30,21,60,sw
1513,190.21666666671018,190.21666666671018,5,6,500,50,500,50,30,25,15,60,sw
1514,193.58333333337953,199.98333333338462,5,6,500,50,500,50,25,30,82,60,sw
1515,180.01666666670206,180.01666666670206,5,6,500,50,500,50,30,25,84,60,sw
1516,174.15000000003073,218.40000000006594,5,6,500,50,500,50,25,30,14,60,sw
1517,188.8833333333758,188.8833333333758,5,6,500,50,500,50,30,25,56,60,sw
1518,192.15000000004505,192.15000000004505,5,6,500,50,500,50,25,30,86,60,sw
1519,186.03333333337352,174.15000000003073,5,6,500,50,500,50,30,25,88,60,sw
1520,246.68333333342179,246.68333333342179,5,6,500,50,500,50,50,55,3,60,sw
1521,174.15000000003073,174.15000000003073,5,6,500,50,500,50,55,50,91,60,sw
1522,225.2500000000714,225.10000000007128,5,6,500,50,500,50,50,55,43,60,sw
1523,236.6333333334138,236.6333333334138,5,6,500,50,500,50,55,50,21,60,sw
1524,182.33333333337058,182.33333333337058,5,6,500,50,500,50,50,55,15,60,sw
1525,197.13333333338235,197.13333333338235,5,6,500,50,500,50,55,50,82,60,sw
1526,229.1500000000745,229.1500000000745,5,6,500,50,500,50,50,55,84,60,sw
1527,180.91666666670278,180.91666666670278,5,6,500,50,500,50,55,50,14,60,sw
1528,175.30000000003164,175.30000000003164,5,6,500,50,500,50,50,55,56,60,sw
1529,252.45000000009304,252.45000000009304,5,6,500,50,500,50,55,50,86,60,sw
1530,268.9000000000841,264.0166666667552,5,6,500,50,800,10,10,15,88,60,sw
1531,259.483333333426,284.48333333340327,5,6,500,50,800,10,15,10,3,60,sw
1532,256.8000000000951,260.66666666675826,5,6,500,50,800,10,10,15,91,60,sw
1533,279.33333333340795,279.33333333340795,5,6,500,50,800,10,15,10,43,60,sw
1534,268.0500000000849,274.5666666667456,5,6,500,50,800,10,10,15,21,60,sw
1535,256.8000000000951,263.45000000008906,5,6,500,50,800,10,15,10,15,60,sw
1536,256.8000000000951,262.96666666675617,5,6,500,50,800,10,10,15,82,60,sw
1537,256.8000000000951,274.83333333341204,5,6,500,50,800,10,15,10,84,60,sw
1538,256.8000000000951,260.3000000000919,5,6,500,50,800,10,10,15,14,60,sw
1539,265.1500000000875,280.9000000000732,5,6,500,50,800,10,15,10,56,60,sw
1540,256.8000000000951,256.8000000000951,5,6,500,50,800,10,25,30,86,60,sw
1541,281.4166666667394,281.4166666667394,5,6,500,50,800,10,30,25,88,60,sw
1542,258.26666666676044,258.26666666676044,5,6,500,50,800,10,25,30,3,60,sw
1543,257.81666666676085,257.81666666676085,5,6,500,50,800,10,30,25,91,60,sw
1544,256.8000000000951,256.8000000000951,5,6,500,50,800,10,25,30,43,60,sw
1545,263.41666666675576,263.41666666675576,5,6,500,50,800,10,30,25,21,60,sw
1546,256.8000000000951,256.8000000000951,5,6,500,50,800,10,25,30,15,60,sw
1547,302.383333333387,302.383333333387,5,6,500,50,800,10,30,25,82,60,sw
1548,256.8000000000951,256.8000000000951,5,6,500,50,800,10,25,30,84,60,sw
1549,325.25000000003286,325.25000000003286,5,6,500,50,800,10,30,25,14,60,sw
1550,256.8000000000951,256.8000000000951,5,6,500,50,800,10,50,55,56,60,sw
1551,366.14999999999566,366.14999999999566,5,6,500,50,800,10,55,50,86,60,sw
